Subject id,Puzzle series no,Index,Correct answer,Given answer,Time,Gender,Age,Student rug,Student bachelor,Study program,Logic course,Logic course (additional),Difficulty instructions,Enjoy puzzle,Difficulty puzzle,Know puzzle?,Know puzzle? (additional),Strategy,Mood,Remarks,Level,Scenario
83ceb570-0017-452a-9ff8-b3b581db7dd8,37,#082,"Extra small, hot","Extra small, hot",236.01109337806705,Male,19,Yes,Yes,Double degree physics and mathematics,No,,8,8,6,No,,I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.,8,,2,drink
83ceb570-0017-452a-9ff8-b3b581db7dd8,37,,,41,148.10381627082825,Male,19,Yes,Yes,Double degree physics and mathematics,No,,8,8,6,No,,I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.,8,,,
83ceb570-0017-452a-9ff8-b3b581db7dd8,37,#073,"Extra large, hot","Extra large, cold",373.4413778781891,Male,19,Yes,Yes,Double degree physics and mathematics,No,,8,8,6,No,,I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.,8,,4,drink
83ceb570-0017-452a-9ff8-b3b581db7dd8,37,#010,"May, 15","May, 15",99.75569319725037,Male,19,Yes,Yes,Double degree physics and mathematics,No,,8,8,6,No,,I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.,8,,1,birthday
83ceb570-0017-452a-9ff8-b3b581db7dd8,37,#160,"With bangs, green","With bangs, blue",95.17379188537598,Male,19,Yes,Yes,Double degree physics and mathematics,No,,8,8,6,No,,I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.,8,,2,hair
83ceb570-0017-452a-9ff8-b3b581db7dd8,37,#100,"On the windowsill, bunny","On the windowsill, bunny",369.0342788696289,Male,19,Yes,Yes,Double degree physics and mathematics,No,,8,8,6,No,,I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.,8,,3,toy
84b90b4e-3697-4e16-9213-0dc33dc20aa8,28,#020,"September, 15","September, 15",645.2957437038422,Female,19,Yes,Yes,Physics,No,,9,9,8,No,,I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ,6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ",3,birthday
84b90b4e-3697-4e16-9213-0dc33dc20aa8,28,#092,"On the windowsill, bunny","On the windowsill, bunny",302.3163824081421,Female,19,Yes,Yes,Physics,No,,9,9,8,No,,I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ,6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ",1,toy
84b90b4e-3697-4e16-9213-0dc33dc20aa8,28,#150,"Curly, orange","Spiky, blue",492.0947732925415,Female,19,Yes,Yes,Physics,No,,9,9,8,No,,I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ,6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ",4,hair
84b90b4e-3697-4e16-9213-0dc33dc20aa8,28,#083,"Extra small, iced","Extra small, cold",380.9685351848602,Female,19,Yes,Yes,Physics,No,,9,9,8,No,,I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ,6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ",2,drink
84b90b4e-3697-4e16-9213-0dc33dc20aa8,28,,,50,4.608486175537109,Female,19,Yes,Yes,Physics,No,,9,9,8,No,,I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ,6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ",,
84b90b4e-3697-4e16-9213-0dc33dc20aa8,28,#070,"Extra small, iced","Small, hot",196.3953673839569,Female,19,Yes,Yes,Physics,No,,9,9,8,No,,I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ,6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ",4,drink
84b90b4e-3697-4e16-9213-0dc33dc20aa8,28,#012,"September, 15","September, 15",89.88842487335205,Female,19,Yes,Yes,Physics,No,,9,9,8,No,,I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ,6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ",1,birthday
84b90b4e-3697-4e16-9213-0dc33dc20aa8,28,#123,"On the table, train","On the table, train",96.8324248790741,Female,19,Yes,Yes,Physics,No,,9,9,8,No,,I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ,6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ",2,toy
84b90b4e-3697-4e16-9213-0dc33dc20aa8,28,#141,"With bangs, pink","Spiky, blue",139.74796795845032,Female,19,Yes,Yes,Physics,No,,9,9,8,No,,I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ,6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ",3,hair
8bbb90ca-bf78-4590-8949-e4ca93cdeedb,25,#023,"May, 17","May, 17",258.6150817871094,Female,19,Yes,Yes,BSc Biology,No,,10,9,5,No,,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.",3,birthday
8bbb90ca-bf78-4590-8949-e4ca93cdeedb,25,#152,"With bangs, orange","Straight, orange",343.38059401512146,Female,19,Yes,Yes,BSc Biology,No,,10,9,5,No,,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.",4,hair
8bbb90ca-bf78-4590-8949-e4ca93cdeedb,25,#090,"On the table, bunny","On the table, bunny",89.80041289329529,Female,19,Yes,Yes,BSc Biology,No,,10,9,5,No,,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.",1,toy
8bbb90ca-bf78-4590-8949-e4ca93cdeedb,25,#082,"Extra small, hot","Extra small, hot",206.66960668563843,Female,19,Yes,Yes,BSc Biology,No,,10,9,5,No,,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.",2,drink
8bbb90ca-bf78-4590-8949-e4ca93cdeedb,25,,,7,122.2253589630127,Female,19,Yes,Yes,BSc Biology,No,,10,9,5,No,,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.",,
8bbb90ca-bf78-4590-8949-e4ca93cdeedb,25,#163,"Curly, orange","Curly, orange",196.54335927963257,Female,19,Yes,Yes,BSc Biology,No,,10,9,5,No,,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.",2,hair
8bbb90ca-bf78-4590-8949-e4ca93cdeedb,25,#100,"On the windowsill, bunny","On the windowsill, bunny",163.24389386177063,Female,19,Yes,Yes,BSc Biology,No,,10,9,5,No,,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.",3,toy
8bbb90ca-bf78-4590-8949-e4ca93cdeedb,25,#073,"Extra large, hot","Extra large, hot",283.4870505332947,Female,19,Yes,Yes,BSc Biology,No,,10,9,5,No,,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.",4,drink
8bbb90ca-bf78-4590-8949-e4ca93cdeedb,25,#013,"September, 17","September, 17",130.53508615493774,Female,19,Yes,Yes,BSc Biology,No,,10,9,5,No,,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.",1,birthday
8d014bd3-bd01-4121-a5bb-504526b4461c,42,#080,"Extra large, hot","Extra large, hot",241.0278332233429,Female,19,Yes,Yes,English Language & Culture,No,,4,9,6,No,,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,Thank you for having me!,2,drink
8d014bd3-bd01-4121-a5bb-504526b4461c,42,#152,"With bangs, orange",Multiple solutions,489.63596391677856,Female,19,Yes,Yes,English Language & Culture,No,,4,9,6,No,,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,Thank you for having me!,4,hair
8d014bd3-bd01-4121-a5bb-504526b4461c,42,#093,"On the windowsill, cat","On the windowsill, cat",142.6762821674347,Female,19,Yes,Yes,English Language & Culture,No,,4,9,6,No,,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,Thank you for having me!,1,toy
8d014bd3-bd01-4121-a5bb-504526b4461c,42,#022,"May, 15","May, 15",568.0598368644714,Female,19,Yes,Yes,English Language & Culture,No,,4,9,6,No,,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,Thank you for having me!,3,birthday
8d014bd3-bd01-4121-a5bb-504526b4461c,42,,,25,110.99884176254272,Female,19,Yes,Yes,English Language & Culture,No,,4,9,6,No,,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,Thank you for having me!,,
8d014bd3-bd01-4121-a5bb-504526b4461c,42,#103,"On the table, cat","On the floor, clown",159.0866630077362,Female,19,Yes,Yes,English Language & Culture,No,,4,9,6,No,,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,Thank you for having me!,3,toy
8d014bd3-bd01-4121-a5bb-504526b4461c,42,#030,"May, 18","July, 17",135.03987765312195,Female,19,Yes,Yes,English Language & Culture,No,,4,9,6,No,,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,Thank you for having me!,4,birthday
8d014bd3-bd01-4121-a5bb-504526b4461c,42,#053,"Extra large, cold","Extra large, cold",135.64294266700745,Female,19,Yes,Yes,English Language & Culture,No,,4,9,6,No,,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,Thank you for having me!,1,drink
8d014bd3-bd01-4121-a5bb-504526b4461c,42,#163,"Curly, orange","Curly, orange",218.86584210395813,Female,19,Yes,Yes,English Language & Culture,No,,4,9,6,No,,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,Thank you for having me!,2,hair
8f2170ed-71ae-4bfd-b88b-74c2b5371364,29,#151,"Curly, green",No solution,312.7438008785248,Female,19,Yes,Yes,Bsc Physics,No,,8,9,4,No,,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,It was entertaining ,4,hair
8f2170ed-71ae-4bfd-b88b-74c2b5371364,29,#091,"On the table, cat","On the table, cat",191.470160484314,Female,19,Yes,Yes,Bsc Physics,No,,8,9,4,No,,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,It was entertaining ,1,toy
8f2170ed-71ae-4bfd-b88b-74c2b5371364,29,#081,"Extra large, iced","Extra large, iced",339.72446036338806,Female,19,Yes,Yes,Bsc Physics,No,,8,9,4,No,,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,It was entertaining ,2,drink
8f2170ed-71ae-4bfd-b88b-74c2b5371364,29,#020,"September, 15","September, 15",395.4157440662384,Female,19,Yes,Yes,Bsc Physics,No,,8,9,4,No,,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,It was entertaining ,3,birthday
8f2170ed-71ae-4bfd-b88b-74c2b5371364,29,,,27,50.81023573875427,Female,19,Yes,Yes,Bsc Physics,No,,8,9,4,No,,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,It was entertaining ,,
8f2170ed-71ae-4bfd-b88b-74c2b5371364,29,#122,"On the table, doll","On the table, doll",243.6140763759613,Female,19,Yes,Yes,Bsc Physics,No,,8,9,4,No,,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,It was entertaining ,2,toy
8f2170ed-71ae-4bfd-b88b-74c2b5371364,29,#133,"With bangs, pink","With bangs, pink",188.7538220882416,Female,19,Yes,Yes,Bsc Physics,No,,8,9,4,No,,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,It was entertaining ,1,hair
8f2170ed-71ae-4bfd-b88b-74c2b5371364,29,#030,"May, 18","May, 15",244.80045008659363,Female,19,Yes,Yes,Bsc Physics,No,,8,9,4,No,,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,It was entertaining ,4,birthday
8f2170ed-71ae-4bfd-b88b-74c2b5371364,29,#062,"Extra small, lukewarm","Extra small, lukewarm",208.1965334415436,Female,19,Yes,Yes,Bsc Physics,No,,8,9,4,No,,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,It was entertaining ,3,drink
99b0bbca-98bc-43f5-91f0-216c5c912b3d,33,#021,"September, 17","September, 16",364.135977268219,Female,21,Yes,Yes,Bcs Astronomy,No,,4,8,7,No,,Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.,7,If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow,3,birthday
99b0bbca-98bc-43f5-91f0-216c5c912b3d,33,#151,"Curly, green","Pixie, purple",290.9503929615021,Female,21,Yes,Yes,Bcs Astronomy,No,,4,8,7,No,,Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.,7,If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow,4,hair
99b0bbca-98bc-43f5-91f0-216c5c912b3d,33,#080,"Extra large, hot","Small, hot",157.0505073070526,Female,21,Yes,Yes,Bcs Astronomy,No,,4,8,7,No,,Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.,7,If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow,2,drink
99b0bbca-98bc-43f5-91f0-216c5c912b3d,33,#090,"On the table, bunny","On the table, bunny",161.1941900253296,Female,21,Yes,Yes,Bcs Astronomy,No,,4,8,7,No,,Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.,7,If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow,1,toy
99b0bbca-98bc-43f5-91f0-216c5c912b3d,33,,,7,206.7881207466125,Female,21,Yes,Yes,Bcs Astronomy,No,,4,8,7,No,,Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.,7,If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow,,
99b0bbca-98bc-43f5-91f0-216c5c912b3d,33,#111,"On the table, doll","On the bed, train",62.19917130470276,Female,21,Yes,Yes,Bcs Astronomy,No,,4,8,7,No,,Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.,7,If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow,4,toy
99b0bbca-98bc-43f5-91f0-216c5c912b3d,33,#063,"Extra small, cold","Small, room temperature",351.5012574195862,Female,21,Yes,Yes,Bcs Astronomy,No,,4,8,7,No,,Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.,7,If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow,3,drink
99b0bbca-98bc-43f5-91f0-216c5c912b3d,33,#011,"May, 17","May, 17",99.95825719833374,Female,21,Yes,Yes,Bcs Astronomy,No,,4,8,7,No,,Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.,7,If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow,1,birthday
99b0bbca-98bc-43f5-91f0-216c5c912b3d,33,#161,"With bangs, orange","Spiky, orange",95.46806621551514,Female,21,Yes,Yes,Bcs Astronomy,No,,4,8,7,No,,Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.,7,If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow,2,hair
a12c5539-5e74-4a54-b450-8161d1b9187b,10,#152,"With bangs, orange","Pixie, blue",573.344411611557,Female,21,Yes,Yes,Economics and Business Economics,No,,8,10,4,No,,Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ,8,"The experiment was very fun, though all that talk of coffee made me crave for one too.",4,hair
a12c5539-5e74-4a54-b450-8161d1b9187b,10,#021,"September, 17","September, 17",639.915687084198,Female,21,Yes,Yes,Economics and Business Economics,No,,8,10,4,No,,Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ,8,"The experiment was very fun, though all that talk of coffee made me crave for one too.",3,birthday
a12c5539-5e74-4a54-b450-8161d1b9187b,10,#091,"On the table, cat","On the table, cat",233.0693156719208,Female,21,Yes,Yes,Economics and Business Economics,No,,8,10,4,No,,Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ,8,"The experiment was very fun, though all that talk of coffee made me crave for one too.",1,toy
a12c5539-5e74-4a54-b450-8161d1b9187b,10,#083,"Extra small, iced","Extra small, iced",331.1231322288513,Female,21,Yes,Yes,Economics and Business Economics,No,,8,10,4,No,,Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ,8,"The experiment was very fun, though all that talk of coffee made me crave for one too.",2,drink
a12c5539-5e74-4a54-b450-8161d1b9187b,10,,,70,62.87357425689697,Female,21,Yes,Yes,Economics and Business Economics,No,,8,10,4,No,,Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ,8,"The experiment was very fun, though all that talk of coffee made me crave for one too.",,
a12c5539-5e74-4a54-b450-8161d1b9187b,10,#073,"Extra large, hot","Large, cold",86.41534900665283,Female,21,Yes,Yes,Economics and Business Economics,No,,8,10,4,No,,Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ,8,"The experiment was very fun, though all that talk of coffee made me crave for one too.",4,drink
a12c5539-5e74-4a54-b450-8161d1b9187b,10,#132,"With bangs, blue","With bangs, blue",46.4234721660614,Female,21,Yes,Yes,Economics and Business Economics,No,,8,10,4,No,,Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ,8,"The experiment was very fun, though all that talk of coffee made me crave for one too.",1,hair
a12c5539-5e74-4a54-b450-8161d1b9187b,10,#042,"May, 14","May, 14",98.31242156028748,Female,21,Yes,Yes,Economics and Business Economics,No,,8,10,4,No,,Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ,8,"The experiment was very fun, though all that talk of coffee made me crave for one too.",2,birthday
a12c5539-5e74-4a54-b450-8161d1b9187b,10,#101,"On the windowsill, cat","On the table, cat",125.03101015090942,Female,21,Yes,Yes,Economics and Business Economics,No,,8,10,4,No,,Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ,8,"The experiment was very fun, though all that talk of coffee made me crave for one too.",3,toy
a578be9d-148d-4fde-bc15-3a98d2b1e357,47,#152,"With bangs, orange","Pixie, blue",429.6884832382202,Male,19,Yes,Yes,BSc Biology,No,,8,8,3,Other,"Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,Thank you for your time. Good luck on your studies!,4,hair
a578be9d-148d-4fde-bc15-3a98d2b1e357,47,#092,"On the windowsill, bunny",Multiple solutions,181.4606356620789,Male,19,Yes,Yes,BSc Biology,No,,8,8,3,Other,"Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,Thank you for your time. Good luck on your studies!,1,toy
a578be9d-148d-4fde-bc15-3a98d2b1e357,47,#080,"Extra large, hot","Extra large, hot",206.02677011489868,Male,19,Yes,Yes,BSc Biology,No,,8,8,3,Other,"Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,Thank you for your time. Good luck on your studies!,2,drink
a578be9d-148d-4fde-bc15-3a98d2b1e357,47,#021,"September, 17","September, 17",208.3631293773651,Male,19,Yes,Yes,BSc Biology,No,,8,8,3,Other,"Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,Thank you for your time. Good luck on your studies!,3,birthday
a578be9d-148d-4fde-bc15-3a98d2b1e357,47,,,28,58.64854955673218,Male,19,Yes,Yes,BSc Biology,No,,8,8,3,Other,"Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,Thank you for your time. Good luck on your studies!,,
a578be9d-148d-4fde-bc15-3a98d2b1e357,47,#060,"Extra large, lukewarm","Extra large, lukewarm",175.94257497787476,Male,19,Yes,Yes,BSc Biology,No,,8,8,3,Other,"Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,Thank you for your time. Good luck on your studies!,3,drink
a578be9d-148d-4fde-bc15-3a98d2b1e357,47,#032,"September, 18","September, 15",192.0692858695984,Male,19,Yes,Yes,BSc Biology,No,,8,8,3,Other,"Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,Thank you for your time. Good luck on your studies!,4,birthday
