"Subject.id","Puzzle.series.no","Index","Correct.answer","Given.answer","Time","Gender","Age","Student.rug","Student.bachelor","Study.program","Logic.course","Logic.course..additional.","Difficulty.instructions","Enjoy.puzzle","Difficulty.puzzle","Know.puzzle.","Know.puzzle...additional.","Strategy","Mood","Remarks","Level","Scenario","Translated.answer","logTime","Block","Trial","Is.correct"
"80e1166a-ffe7-4e2c-a616-cb22c8b49f97",38,"#082","Extra small, hot","Extra large, iced",91.8311104774475,"Female",19,"Yes","Yes","BSC Biomedical Engineering","No",NA,8,7,6,"No",NA,"If one charater knew the answer without talking to the other character, the answer had to have one unique trait (for example: only one hairstyle had the color blue). Otherwise I counted how many times the first character used the word know and counted down from the top of the list for their specific trait. However, at the begnning of the puzzles, I counted how many words the character said in general.",7,NA,"2","drink","May, 18",4.51995113430466,1,3,0
"80e1166a-ffe7-4e2c-a616-cb22c8b49f97",38,"#092","On the windowsill, bunny","On the windowsill, bunny",85.3036909103394,"Female",19,"Yes","Yes","BSC Biomedical Engineering","No",NA,8,7,6,"No",NA,"If one charater knew the answer without talking to the other character, the answer had to have one unique trait (for example: only one hairstyle had the color blue). Otherwise I counted how many times the first character used the word know and counted down from the top of the list for their specific trait. However, at the begnning of the puzzles, I counted how many words the character said in general.",7,NA,"1","toy","May, 15",4.44621772331931,1,4,1
"80e1166a-ffe7-4e2c-a616-cb22c8b49f97",38,"#111","On the table, doll","On the floor, bunny",50.5908048152924,"Female",19,"Yes","Yes","BSC Biomedical Engineering","No",NA,8,7,6,"No",NA,"If one charater knew the answer without talking to the other character, the answer had to have one unique trait (for example: only one hairstyle had the color blue). Otherwise I counted how many times the first character used the word know and counted down from the top of the list for their specific trait. However, at the begnning of the puzzles, I counted how many words the character said in general.",7,NA,"4","toy","July, 17",3.92376983676185,2,5,0
"80e1166a-ffe7-4e2c-a616-cb22c8b49f97",38,"#062","Extra small, lukewarm","Small, hot",58.6230952739716,"Female",19,"Yes","Yes","BSC Biomedical Engineering","No",NA,8,7,6,"No",NA,"If one charater knew the answer without talking to the other character, the answer had to have one unique trait (for example: only one hairstyle had the color blue). Otherwise I counted how many times the first character used the word know and counted down from the top of the list for their specific trait. However, at the begnning of the puzzles, I counted how many words the character said in general.",7,NA,"3","drink","August, 14",4.07112873624241,2,6,0
"80e1166a-ffe7-4e2c-a616-cb22c8b49f97",38,"#130","Curly, blue","Curly, blue",56.6031494140625,"Female",19,"Yes","Yes","BSC Biomedical Engineering","No",NA,8,7,6,"No",NA,"If one charater knew the answer without talking to the other character, the answer had to have one unique trait (for example: only one hairstyle had the color blue). Otherwise I counted how many times the first character used the word know and counted down from the top of the list for their specific trait. However, at the begnning of the puzzles, I counted how many words the character said in general.",7,NA,"1","hair","May, 15",4.0360646270191,2,7,1
"80e1166a-ffe7-4e2c-a616-cb22c8b49f97",38,"#042","May, 14","May, 15",52.0969746112823,"Female",19,"Yes","Yes","BSC Biomedical Engineering","No",NA,8,7,6,"No",NA,"If one charater knew the answer without talking to the other character, the answer had to have one unique trait (for example: only one hairstyle had the color blue). Otherwise I counted how many times the first character used the word know and counted down from the top of the list for their specific trait. However, at the begnning of the puzzles, I counted how many words the character said in general.",7,NA,"2","birthday","September, 15",3.95310687819192,2,8,0
"83ceb570-0017-452a-9ff8-b3b581db7dd8",37,"#021","September, 17","September, 17",669.176645517349,"Male",19,"Yes","Yes","Double degree physics and mathematics","No",NA,8,8,6,"No",NA,"I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.",8,NA,"3","birthday","September, 15",6.50604806939631,1,1,1
"83ceb570-0017-452a-9ff8-b3b581db7dd8",37,"#153","With bangs, green","Pixie, pink",470.955719947815,"Male",19,"Yes","Yes","Double degree physics and mathematics","No",NA,8,8,6,"No",NA,"I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.",8,NA,"4","hair","June, 15",6.15476407674728,1,2,0
"83ceb570-0017-452a-9ff8-b3b581db7dd8",37,"#092","On the windowsill, bunny","On the windowsill, bunny",121.303462743759,"Male",19,"Yes","Yes","Double degree physics and mathematics","No",NA,8,8,6,"No",NA,"I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.",8,NA,"1","toy","May, 15",4.79829536248203,1,3,1
"83ceb570-0017-452a-9ff8-b3b581db7dd8",37,"#082","Extra small, hot","Extra small, hot",236.011093378067,"Male",19,"Yes","Yes","Double degree physics and mathematics","No",NA,8,8,6,"No",NA,"I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.",8,NA,"2","drink","September, 14",5.46387880976014,1,4,1
"83ceb570-0017-452a-9ff8-b3b581db7dd8",37,"#073","Extra large, hot","Extra large, cold",373.441377878189,"Male",19,"Yes","Yes","Double degree physics and mathematics","No",NA,8,8,6,"No",NA,"I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.",8,NA,"4","drink","May, 15",5.92276103878234,2,5,0
"83ceb570-0017-452a-9ff8-b3b581db7dd8",37,"#010","May, 15","May, 15",99.7556931972504,"Male",19,"Yes","Yes","Double degree physics and mathematics","No",NA,8,8,6,"No",NA,"I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.",8,NA,"1","birthday","May, 15",4.60272412880043,2,6,1
"83ceb570-0017-452a-9ff8-b3b581db7dd8",37,"#160","With bangs, green","With bangs, blue",95.173791885376,"Male",19,"Yes","Yes","Double degree physics and mathematics","No",NA,8,8,6,"No",NA,"I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.",8,NA,"2","hair","September, 15",4.55570460857493,2,7,0
"83ceb570-0017-452a-9ff8-b3b581db7dd8",37,"#100","On the windowsill, bunny","On the windowsill, bunny",369.034278869629,"Male",19,"Yes","Yes","Double degree physics and mathematics","No",NA,8,8,6,"No",NA,"I wrote down on the piece of paper every possibility and went one by one discarding them if they led to any kind of contradiction with the arguments.",8,NA,"3","toy","September, 15",5.91088953639156,2,8,1
"84b90b4e-3697-4e16-9213-0dc33dc20aa8",28,"#020","September, 15","September, 15",645.295743703842,"Female",19,"Yes","Yes","Physics","No",NA,9,9,8,"No",NA,"I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ",6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ","3","birthday","September, 15",6.4697087290791,1,1,1
"84b90b4e-3697-4e16-9213-0dc33dc20aa8",28,"#092","On the windowsill, bunny","On the windowsill, bunny",302.316382408142,"Female",19,"Yes","Yes","Physics","No",NA,9,9,8,"No",NA,"I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ",6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ","1","toy","May, 15",5.71147409286797,1,2,1
"84b90b4e-3697-4e16-9213-0dc33dc20aa8",28,"#150","Curly, orange","Spiky, blue",492.094773292542,"Female",19,"Yes","Yes","Physics","No",NA,9,9,8,"No",NA,"I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ",6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ","4","hair","June, 15",6.19867132658517,1,3,0
"84b90b4e-3697-4e16-9213-0dc33dc20aa8",28,"#083","Extra small, iced","Extra small, cold",380.96853518486,"Female",19,"Yes","Yes","Physics","No",NA,9,9,8,"No",NA,"I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ",6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ","2","drink","September, 15",5.94271678689975,1,4,0
"84b90b4e-3697-4e16-9213-0dc33dc20aa8",28,"#070","Extra small, iced","Small, hot",196.395367383957,"Female",19,"Yes","Yes","Physics","No",NA,9,9,8,"No",NA,"I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ",6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ","4","drink","June, 14",5.28012980798411,2,5,0
"84b90b4e-3697-4e16-9213-0dc33dc20aa8",28,"#012","September, 15","September, 15",89.8884248733521,"Female",19,"Yes","Yes","Physics","No",NA,9,9,8,"No",NA,"I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ",6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ","1","birthday","May, 15",4.4985691776078,2,6,1
"84b90b4e-3697-4e16-9213-0dc33dc20aa8",28,"#123","On the table, train","On the table, train",96.8324248790741,"Female",19,"Yes","Yes","Physics","No",NA,9,9,8,"No",NA,"I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ",6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ","2","toy","September, 14",4.57298190595239,2,7,1
"84b90b4e-3697-4e16-9213-0dc33dc20aa8",28,"#141","With bangs, pink","Spiky, blue",139.74796795845,"Female",19,"Yes","Yes","Physics","No",NA,9,9,8,"No",NA,"I wanted to create an alogithm in my mind but I couldn't really follow ny train of thught. I started trying to do it more intuitiely but it obviously ccomes down to an algorithm which discards variables and takes into account repetition and the initial and final conditions. ",6,"I found it very interesting and challenging, and I really enjoyed thinking how much computers can help us with probems involving many conditions and variables, it should be fun programming the code to solve these puzzles. ","3","hair","June, 17",4.93984057138173,2,8,0
"8bbb90ca-bf78-4590-8949-e4ca93cdeedb",25,"#023","May, 17","May, 17",258.615081787109,"Female",19,"Yes","Yes","BSc Biology","No",NA,10,9,5,"No",NA,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.","3","birthday","September, 15",5.55534078554632,1,1,1
"8bbb90ca-bf78-4590-8949-e4ca93cdeedb",25,"#152","With bangs, orange","Straight, orange",343.380594015121,"Female",19,"Yes","Yes","BSc Biology","No",NA,10,9,5,"No",NA,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.","4","hair","July, 18",5.83883943555357,1,2,0
"8bbb90ca-bf78-4590-8949-e4ca93cdeedb",25,"#090","On the table, bunny","On the table, bunny",89.8004128932953,"Female",19,"Yes","Yes","BSc Biology","No",NA,10,9,5,"No",NA,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.","1","toy","May, 15",4.49758957321847,1,3,1
"8bbb90ca-bf78-4590-8949-e4ca93cdeedb",25,"#082","Extra small, hot","Extra small, hot",206.669606685638,"Female",19,"Yes","Yes","BSc Biology","No",NA,10,9,5,"No",NA,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.","2","drink","September, 14",5.33112141516809,1,4,1
"8bbb90ca-bf78-4590-8949-e4ca93cdeedb",25,"#163","Curly, orange","Curly, orange",196.543359279633,"Female",19,"Yes","Yes","BSc Biology","No",NA,10,9,5,"No",NA,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.","2","hair","September, 14",5.28088306487956,2,5,1
"8bbb90ca-bf78-4590-8949-e4ca93cdeedb",25,"#100","On the windowsill, bunny","On the windowsill, bunny",163.243893861771,"Female",19,"Yes","Yes","BSc Biology","No",NA,10,9,5,"No",NA,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.","3","toy","September, 15",5.09524536385377,2,6,1
"8bbb90ca-bf78-4590-8949-e4ca93cdeedb",25,"#073","Extra large, hot","Extra large, hot",283.487050533295,"Female",19,"Yes","Yes","BSc Biology","No",NA,10,9,5,"No",NA,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.","4","drink","May, 18",5.64716644499334,2,7,1
"8bbb90ca-bf78-4590-8949-e4ca93cdeedb",25,"#013","September, 17","September, 17",130.535086154938,"Female",19,"Yes","Yes","BSc Biology","No",NA,10,9,5,"No",NA,"Noted down all relevant information; noted down (or mentally considered) statements given; used process of elimination to figure out what could NOT be true based on each statement. Started with the first statement in any chain(?) of assertations. Physically crossed out eliminated options. My strategy did not evolve much with practice - I noticed some puzzles repeated prior situations, but since my previous approach had worked before, I just repeated it.",6,"I'm autistic (ASD), and was considered ""highly gifted"". I also didn't get much sleep lately so that might have affected my reasoning.","1","birthday","May, 15",4.87164205005134,2,8,1
"8d014bd3-bd01-4121-a5bb-504526b4461c",42,"#080","Extra large, hot","Extra large, hot",241.027833223343,"Female",19,"Yes","Yes","English Language & Culture","No",NA,4,9,6,"No",NA,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,"Thank you for having me!","2","drink","September, 14",5.48491241737542,1,1,1
"8d014bd3-bd01-4121-a5bb-504526b4461c",42,"#152","With bangs, orange","Multiple solutions",489.635963916779,"Female",19,"Yes","Yes","English Language & Culture","No",NA,4,9,6,"No",NA,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,"Thank you for having me!","4","hair","Multiple solutions",6.19366218421275,1,2,0
"8d014bd3-bd01-4121-a5bb-504526b4461c",42,"#093","On the windowsill, cat","On the windowsill, cat",142.676282167435,"Female",19,"Yes","Yes","English Language & Culture","No",NA,4,9,6,"No",NA,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,"Thank you for having me!","1","toy","May, 15",4.96057830301239,1,3,1
"8d014bd3-bd01-4121-a5bb-504526b4461c",42,"#022","May, 15","May, 15",568.059836864471,"Female",19,"Yes","Yes","English Language & Culture","No",NA,4,9,6,"No",NA,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,"Thank you for having me!","3","birthday","September, 15",6.34222675976497,1,4,1
"8d014bd3-bd01-4121-a5bb-504526b4461c",42,"#103","On the table, cat","On the floor, clown",159.086663007736,"Female",19,"Yes","Yes","English Language & Culture","No",NA,4,9,6,"No",NA,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,"Thank you for having me!","3","toy","July, 16",5.06944910409736,2,5,0
"8d014bd3-bd01-4121-a5bb-504526b4461c",42,"#030","May, 18","July, 17",135.039877653122,"Female",19,"Yes","Yes","English Language & Culture","No",NA,4,9,6,"No",NA,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,"Thank you for having me!","4","birthday","July, 17",4.90557012484251,2,6,0
"8d014bd3-bd01-4121-a5bb-504526b4461c",42,"#053","Extra large, cold","Extra large, cold",135.642942667007,"Female",19,"Yes","Yes","English Language & Culture","No",NA,4,9,6,"No",NA,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,"Thank you for having me!","1","drink","May, 15",4.91002601170663,2,7,1
"8d014bd3-bd01-4121-a5bb-504526b4461c",42,"#163","Curly, orange","Curly, orange",218.865842103958,"Female",19,"Yes","Yes","English Language & Culture","No",NA,4,9,6,"No",NA,"I think writing down heped a lot, since i could cross things out. At some point i think i got more used to the type of questioning and so i could cross things off more easily.",7,"Thank you for having me!","2","hair","September, 14",5.38845894897205,2,8,1
"8f2170ed-71ae-4bfd-b88b-74c2b5371364",29,"#151","Curly, green","No solution",312.743800878525,"Female",19,"Yes","Yes","Bsc Physics","No",NA,8,9,4,"No",NA,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,"It was entertaining ","4","hair","No solution",5.74538432781892,1,1,0
"8f2170ed-71ae-4bfd-b88b-74c2b5371364",29,"#091","On the table, cat","On the table, cat",191.470160484314,"Female",19,"Yes","Yes","Bsc Physics","No",NA,8,9,4,"No",NA,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,"It was entertaining ","1","toy","May, 15",5.25473197655426,1,2,1
"8f2170ed-71ae-4bfd-b88b-74c2b5371364",29,"#081","Extra large, iced","Extra large, iced",339.724460363388,"Female",19,"Yes","Yes","Bsc Physics","No",NA,8,9,4,"No",NA,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,"It was entertaining ","2","drink","September, 14",5.82813487835402,1,3,1
"8f2170ed-71ae-4bfd-b88b-74c2b5371364",29,"#020","September, 15","September, 15",395.415744066238,"Female",19,"Yes","Yes","Bsc Physics","No",NA,8,9,4,"No",NA,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,"It was entertaining ","3","birthday","September, 15",5.97993772801724,1,4,1
"8f2170ed-71ae-4bfd-b88b-74c2b5371364",29,"#122","On the table, doll","On the table, doll",243.614076375961,"Female",19,"Yes","Yes","Bsc Physics","No",NA,8,9,4,"No",NA,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,"It was entertaining ","2","toy","September, 14",5.49558531896085,2,5,1
"8f2170ed-71ae-4bfd-b88b-74c2b5371364",29,"#133","With bangs, pink","With bangs, pink",188.753822088242,"Female",19,"Yes","Yes","Bsc Physics","No",NA,8,9,4,"No",NA,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,"It was entertaining ","1","hair","May, 15",5.24044363739824,2,6,1
"8f2170ed-71ae-4bfd-b88b-74c2b5371364",29,"#030","May, 18","May, 15",244.800450086594,"Female",19,"Yes","Yes","Bsc Physics","No",NA,8,9,4,"No",NA,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,"It was entertaining ","4","birthday","May, 15",5.50044338922551,2,7,0
"8f2170ed-71ae-4bfd-b88b-74c2b5371364",29,"#062","Extra small, lukewarm","Extra small, lukewarm",208.196533441544,"Female",19,"Yes","Yes","Bsc Physics","No",NA,8,9,4,"No",NA,"I chose to write down all the information Cheryl gave, as well as the number of times each possible state (e.g. temperature or type of toy), and what she told to each of the guys. Then I just worked out the statements: if it initially sounded confusing (i know that you know that I know), I would discard certain possiblities starting by the shortest of statements, for example: if Bernard says that he knows that A knows that B knows something, I would start with the last part: B knows something: why could he know that?",7,"It was entertaining ","3","drink","September, 15",5.33848250590558,2,8,1
"99b0bbca-98bc-43f5-91f0-216c5c912b3d",33,"#021","September, 17","September, 16",364.135977268219,"Female",21,"Yes","Yes","Bcs Astronomy","No",NA,4,8,7,"No",NA,"Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.",7,"If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow","3","birthday","September, 16",5.89752736180279,1,1,0
"99b0bbca-98bc-43f5-91f0-216c5c912b3d",33,"#151","Curly, green","Pixie, purple",290.950392961502,"Female",21,"Yes","Yes","Bcs Astronomy","No",NA,4,8,7,"No",NA,"Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.",7,"If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow","4","hair","August, 16",5.673152781717,1,2,0
"99b0bbca-98bc-43f5-91f0-216c5c912b3d",33,"#080","Extra large, hot","Small, hot",157.050507307053,"Female",21,"Yes","Yes","Bcs Astronomy","No",NA,4,8,7,"No",NA,"Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.",7,"If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow","2","drink","June, 14",5.05656745620582,1,3,0
"99b0bbca-98bc-43f5-91f0-216c5c912b3d",33,"#090","On the table, bunny","On the table, bunny",161.19419002533,"Female",21,"Yes","Yes","Bcs Astronomy","No",NA,4,8,7,"No",NA,"Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.",7,"If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow","1","toy","May, 15",5.08260978739651,1,4,1
"99b0bbca-98bc-43f5-91f0-216c5c912b3d",33,"#111","On the table, doll","On the bed, train",62.1991713047028,"Female",21,"Yes","Yes","Bcs Astronomy","No",NA,4,8,7,"No",NA,"Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.",7,"If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow","4","toy","June, 14",4.13034167658086,2,5,0
"99b0bbca-98bc-43f5-91f0-216c5c912b3d",33,"#063","Extra small, cold","Small, room temperature",351.501257419586,"Female",21,"Yes","Yes","Bcs Astronomy","No",NA,4,8,7,"No",NA,"Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.",7,"If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow","3","drink","August, 16",5.86221328854044,2,6,0
"99b0bbca-98bc-43f5-91f0-216c5c912b3d",33,"#011","May, 17","May, 17",99.9582571983337,"Female",21,"Yes","Yes","Bcs Astronomy","No",NA,4,8,7,"No",NA,"Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.",7,"If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow","1","birthday","May, 15",4.6047526708241,2,7,1
"99b0bbca-98bc-43f5-91f0-216c5c912b3d",33,"#161","With bangs, orange","Spiky, orange",95.4680662155151,"Female",21,"Yes","Yes","Bcs Astronomy","No",NA,4,8,7,"No",NA,"Probability and understanding the conversation. Not always was helpful but there were few cases that I realized you can find the asnwer right away.",7,"If possible maybe a timer would be nice so that the participant does not have to think about how much time is left or if they are too slow","2","hair","June, 14",4.55879180638964,2,8,0
"a12c5539-5e74-4a54-b450-8161d1b9187b",10,"#152","With bangs, orange","Pixie, blue",573.344411611557,"Female",21,"Yes","Yes","Economics and Business Economics","No",NA,8,10,4,"No",NA,"Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ",8,"The experiment was very fun, though all that talk of coffee made me crave for one too.","4","hair","June, 15",6.35148660353101,1,1,0
"a12c5539-5e74-4a54-b450-8161d1b9187b",10,"#021","September, 17","September, 17",639.915687084198,"Female",21,"Yes","Yes","Economics and Business Economics","No",NA,8,10,4,"No",NA,"Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ",8,"The experiment was very fun, though all that talk of coffee made me crave for one too.","3","birthday","September, 15",6.46133642874444,1,2,1
"a12c5539-5e74-4a54-b450-8161d1b9187b",10,"#091","On the table, cat","On the table, cat",233.069315671921,"Female",21,"Yes","Yes","Economics and Business Economics","No",NA,8,10,4,"No",NA,"Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ",8,"The experiment was very fun, though all that talk of coffee made me crave for one too.","1","toy","May, 15",5.45133590147785,1,3,1
"a12c5539-5e74-4a54-b450-8161d1b9187b",10,"#083","Extra small, iced","Extra small, iced",331.123132228851,"Female",21,"Yes","Yes","Economics and Business Economics","No",NA,8,10,4,"No",NA,"Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ",8,"The experiment was very fun, though all that talk of coffee made me crave for one too.","2","drink","September, 14",5.80249030689335,1,4,1
"a12c5539-5e74-4a54-b450-8161d1b9187b",10,"#073","Extra large, hot","Large, cold",86.4153490066528,"Female",21,"Yes","Yes","Economics and Business Economics","No",NA,8,10,4,"No",NA,"Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ",8,"The experiment was very fun, though all that talk of coffee made me crave for one too.","4","drink","June, 15",4.45916531057198,2,5,0
